O43193, CHEMBL215440, 6
O43193, CHEMBL384188, 1
O43193, CHEMBL386086, 2
O43193, CHEMBL386735, 2
O43193, CHEMBL214685, 2
O43193, CHEMBL214570, 4
O43193, CHEMBL438998, 2
O43193, CHEMBL386626, 4
O43193, CHEMBL234191, 5
O43193, CHEMBL393439, 5
O43193, CHEMBL392657, 7
O43193, CHEMBL392656, 7
O43193, CHEMBL410786, 6
O43193, CHEMBL269007, 7
O43193, CHEMBL393315, 8
O43193, CHEMBL411409, 6
O43193, CHEMBL234810, 6
O43193, CHEMBL392553, 6
O43193, CHEMBL411408, 5
O43193, CHEMBL277329, 5
O43193, CHEMBL409410, 6
O43193, CHEMBL393842, 6
O43193, CHEMBL231744, 7
O43193, CHEMBL232359, 3
O43193, CHEMBL396413, 8
O43193, CHEMBL232154, 8
O43193, CHEMBL233561, 7
O43193, CHEMBL400635, 6
O43193, CHEMBL233711, 8
O43193, CHEMBL233560, 6
O43193, CHEMBL274876, 7
O43193, CHEMBL391045, 5
O43193, CHEMBL393541, 5
O43193, CHEMBL232551, 2
O43193, CHEMBL232550, 4
O43193, CHEMBL393112, 4
O43193, CHEMBL232342, 4
O43193, CHEMBL391524, 3
O43193, CHEMBL2313632, 9
O43193, CHEMBL3640290, 1
O43613, CHEMBL262404, 1
O43613, CHEMBL438925, 7
O43613, CHEMBL412459, 4
O43613, CHEMBL185088, 8
O43613, CHEMBL185093, 6
O43613, CHEMBL182473, 5
O43613, CHEMBL183576, 5
O43613, CHEMBL361716, 5
O43613, CHEMBL185219, 1
O43613, CHEMBL185382, 5
O43613, CHEMBL185435, 5
O43613, CHEMBL361748, 4
O43613, CHEMBL184384, 2
O43613, CHEMBL363951, 5
O43613, CHEMBL183786, 2
O43613, CHEMBL185424, 3
O43613, CHEMBL184596, 2
O43613, CHEMBL183421, 3
O43613, CHEMBL364814, 5
O43613, CHEMBL182269, 1
O43613, CHEMBL185131, 3
O43613, CHEMBL184303, 1
O43613, CHEMBL183734, 1
O43613, CHEMBL185324, 1
O43613, CHEMBL362742, 1
O43613, CHEMBL363273, 1
O43613, CHEMBL185005, 1
O43613, CHEMBL363743, 5
O43613, CHEMBL360377, 3
O43613, CHEMBL185080, 3
O43613, CHEMBL184936, 4
O43613, CHEMBL359632, 3
O43613, CHEMBL185136, 7
O43613, CHEMBL403259, 6
O43613, CHEMBL445161, 7
O43613, CHEMBL429848, 8
O43613, CHEMBL255763, 9
O43613, CHEMBL272715, 10
O43613, CHEMBL401653, 8
O43613, CHEMBL404343, 5
O43613, CHEMBL403667, 6
O43613, CHEMBL404734, 6
O43613, CHEMBL429130, 7
O43613, CHEMBL404153, 5
O43613, CHEMBL404053, 6
O43613, CHEMBL255780, 5
O43613, CHEMBL271232, 6
O43613, CHEMBL271438, 5
O43613, CHEMBL256788, 2
O43613, CHEMBL404397, 3
O43613, CHEMBL256789, 7
O43613, CHEMBL258298, 2
O43613, CHEMBL255845, 2
O43613, CHEMBL469146, 9
O43613, CHEMBL512778, 6
O43613, CHEMBL466260, 5
O43613, CHEMBL466259, 3
O43613, CHEMBL511604, 1
O43613, CHEMBL469147, 9
O43613, CHEMBL1089406, 10
O43613, CHEMBL1091110, 8
O43613, CHEMBL1091111, 7
O43613, CHEMBL1091112, 3
O43613, CHEMBL1093724, 2
O43613, CHEMBL1093725, 10
O43613, CHEMBL1083357, 10
O43613, CHEMBL1084949, 8
O43613, CHEMBL1083358, 9
O43613, CHEMBL1083041, 9
O43613, CHEMBL1083657, 10
O43613, CHEMBL1083658, 8
O43613, CHEMBL1083659, 10
O43613, CHEMBL1082414, 6
O43613, CHEMBL1172520, 10
O43613, CHEMBL1171594, 9
O43613, CHEMBL1170803, 10
O43613, CHEMBL1172519, 7
O43613, CHEMBL1171595, 9
O43613, CHEMBL1171766, 5
O43613, CHEMBL1171767, 4
O43613, CHEMBL1170178, 10
O43613, CHEMBL1170179, 8
O43613, CHEMBL1272044, 2
O43613, CHEMBL1271649, 2
O43613, CHEMBL1271760, 2
O43613, CHEMBL1272043, 2
O43613, CHEMBL1271878, 2
O43613, CHEMBL1271933, 2
O43613, CHEMBL1271542, 3
O43613, CHEMBL1271650, 3
O43613, CHEMBL1271489, 3
O43613, CHEMBL1272095, 3
O43613, CHEMBL1271490, 3
O43613, CHEMBL1272307, 10
O43613, CHEMBL1271543, 1
O43613, CHEMBL1271598, 1
O43613, CHEMBL1271599, 1
O43613, CHEMBL1271701, 1
O43613, CHEMBL1271702, 1
O43613, CHEMBL1271761, 1
O43613, CHEMBL1271819, 1
O43613, CHEMBL1271820, 1
O43613, CHEMBL1271877, 1
O43613, CHEMBL1271934, 1
O43613, CHEMBL1271989, 1
O43613, CHEMBL1271990, 1
O43613, CHEMBL1272096, 1
O43613, CHEMBL1272150, 1
O43613, CHEMBL1272151, 1
O43613, CHEMBL1272205, 1
O43613, CHEMBL1272206, 1
O43613, CHEMBL1272259, 1
O43613, CHEMBL1272260, 1
O43613, CHEMBL1272308, 1
O43613, CHEMBL1272309, 1
O43613, CHEMBL1271491, 1
O43613, CHEMBL1830968, 10
O43613, CHEMBL1830967, 7
O43613, CHEMBL1830966, 6
O43613, CHEMBL1830965, 3
O43613, CHEMBL1830964, 6
O43613, CHEMBL1830963, 10
O43613, CHEMBL1830962, 7
O43613, CHEMBL1830961, 10
O43613, CHEMBL1830960, 8
O43613, CHEMBL1830959, 8
O43613, CHEMBL1830958, 2
O43613, CHEMBL1830957, 4
O43613, CHEMBL1830956, 5
O43613, CHEMBL2413516, 7
O43613, CHEMBL2413515, 2
O43613, CHEMBL2413514, 2
O43613, CHEMBL2110363, 9
O43613, CHEMBL522758, 7
O43613, CHEMBL1334465, 6
O43613, CHEMBL2111553, 6
O43613, CHEMBL2107822, 9
O43613, CHEMBL2385134, 3
O43613, CHEMBL2385133, 3
O43613, CHEMBL2385132, 2
O43613, CHEMBL2413521, 9
O43613, CHEMBL2413520, 1
O43613, CHEMBL2413519, 6
O43613, CHEMBL2413513, 2
O43613, CHEMBL2413512, 4
O43613, CHEMBL2413511, 6
O43613, CHEMBL2413510, 9
O43613, CHEMBL2413509, 3
O43613, CHEMBL2413366, 10
O43613, CHEMBL2413365, 10
O43613, CHEMBL455136, 7
O43613, CHEMBL2425788, 7
O43613, CHEMBL2425787, 7
O43613, CHEMBL2425786, 6
O43613, CHEMBL2425785, 10
O43613, CHEMBL2425784, 8
O43613, CHEMBL2425783, 6
O43613, CHEMBL2435393, 3
O43613, CHEMBL2435395, 3
O43613, CHEMBL2435394, 3
O43613, CHEMBL2435396, 3
O43613, CHEMBL2435397, 3
O43613, CHEMBL2435399, 2
O43613, CHEMBL2435398, 3
O43613, CHEMBL2435400, 7
O43613, CHEMBL2435401, 2
O43613, CHEMBL2435403, 3
O43613, CHEMBL2435402, 3
O43613, CHEMBL2435404, 2
O43613, CHEMBL2435407, 4
O43613, CHEMBL2435408, 3
O43613, CHEMBL2435409, 7
O43613, CHEMBL2435410, 4
O43613, CHEMBL2435411, 7
O43613, CHEMBL2435412, 4
O43613, CHEMBL2435413, 5
O43613, CHEMBL2435414, 2
O43613, CHEMBL2435415, 2
O43613, CHEMBL3099899, 5
O43613, CHEMBL3099898, 3
O43613, CHEMBL3099897, 3
O43613, CHEMBL3099896, 1
O43613, CHEMBL3099895, 1
O43613, CHEMBL3099894, 3
O43613, CHEMBL3099893, 3
O43613, CHEMBL3099892, 4
O43613, CHEMBL3099891, 3
O43613, CHEMBL3099890, 2
O43613, CHEMBL3099889, 3
O43613, CHEMBL3099888, 2
O43613, CHEMBL3099887, 1
O43613, CHEMBL3099886, 4
O43613, CHEMBL3099885, 2
O43613, CHEMBL3099884, 2
O43613, CHEMBL3235249, 10
O43613, CHEMBL3235250, 3
O43613, CHEMBL3235251, 7
O43613, CHEMBL3235252, 5
O43613, CHEMBL3235253, 9
O43613, CHEMBL3235254, 6
O43613, CHEMBL3235255, 5
O43613, CHEMBL3235256, 6
O43613, CHEMBL3235257, 6
O43613, CHEMBL3235258, 3
O43613, CHEMBL3235259, 4
O43613, CHEMBL3235260, 7
O43613, CHEMBL3235261, 5
O43613, CHEMBL3235262, 4
O43613, CHEMBL3235263, 5
O43613, CHEMBL3235264, 5
O43613, CHEMBL3235265, 10
O43613, CHEMBL3260823, 9
O43613, CHEMBL3260824, 10
O43613, CHEMBL3260825, 8
O43613, CHEMBL3260826, 10
O43613, CHEMBL3260827, 10
O43613, CHEMBL3260828, 10
O43613, CHEMBL3260829, 9
O43613, CHEMBL3260830, 9
O43613, CHEMBL3260831, 10
O43613, CHEMBL3260832, 10
O43613, CHEMBL3260833, 10
O43613, CHEMBL3260834, 10
O43613, CHEMBL3260835, 10
O43613, CHEMBL3260836, 10
O43613, CHEMBL3338846, 3
O43613, CHEMBL3338847, 2
O43613, CHEMBL3338848, 2
O43613, CHEMBL3338849, 1
O43613, CHEMBL3338850, 1
O43613, CHEMBL3338851, 1
O43613, CHEMBL3338852, 3
O43613, CHEMBL3338853, 1
O43613, CHEMBL3338854, 1
O43613, CHEMBL3338855, 1
O43613, CHEMBL3338856, 1
O43613, CHEMBL3338857, 1
O43613, CHEMBL3338858, 1
O43613, CHEMBL3338859, 1
O43613, CHEMBL3338860, 1
O43613, CHEMBL3338861, 2
O43613, CHEMBL3338862, 1
O43613, CHEMBL3338863, 1
O43613, CHEMBL3338864, 3
O43613, CHEMBL3338865, 1
O43613, CHEMBL3343239, 1
O43613, CHEMBL3343240, 1
O43613, CHEMBL3343241, 1
O43613, CHEMBL3343242, 8
O43613, CHEMBL3343243, 2
O43613, CHEMBL3343244, 1
O43613, CHEMBL3343245, 1
O43613, CHEMBL3343246, 3
O43613, CHEMBL3343247, 1
O43613, CHEMBL3343248, 1
O43613, CHEMBL3341773, 1
O43613, CHEMBL3343249, 1
O43613, CHEMBL3343250, 3
O43613, CHEMBL3343251, 3
O43613, CHEMBL3343252, 4
O43613, CHEMBL3343253, 2
O43613, CHEMBL3343254, 4
O43613, CHEMBL3343255, 3
O43613, CHEMBL3343256, 3
O43613, CHEMBL3343257, 5
O43613, CHEMBL3343258, 5
O43613, CHEMBL3343259, 5
O43613, CHEMBL3343260, 5
O43613, CHEMBL3394848, 9
O43613, CHEMBL3394847, 10
O43613, CHEMBL3394845, 3
O43613, CHEMBL3394844, 2
O43613, CHEMBL3394843, 1
O43613, CHEMBL3394842, 3
O43613, CHEMBL3394841, 3
O43613, CHEMBL3394840, 3
O43613, CHEMBL3394839, 3
O43613, CHEMBL3394838, 3
O43613, CHEMBL3394835, 1
O43613, CHEMBL3394834, 3
O43613, CHEMBL3394833, 3
O43613, CHEMBL3394832, 2
O43613, CHEMBL3394831, 3
O43613, CHEMBL3394830, 4
O43613, CHEMBL3394829, 7
O43613, CHEMBL3394828, 7
O43613, CHEMBL3394827, 7
O43613, CHEMBL3394826, 5
O43613, CHEMBL3394825, 7
O43613, CHEMBL3426148, 4
O43613, CHEMBL3426147, 2
O43613, CHEMBL3426146, 4
O43613, CHEMBL3426145, 6
O43613, CHEMBL3426144, 5
O43613, CHEMBL3426143, 6
O43613, CHEMBL3426142, 5
O43613, CHEMBL3426141, 5
O43613, CHEMBL3426140, 4
O43613, CHEMBL3426139, 3
O43613, CHEMBL3426138, 4
O43613, CHEMBL3426137, 3
O43613, CHEMBL3426136, 6
O43613, CHEMBL3426135, 5
O43613, CHEMBL3426134, 6
O43613, CHEMBL3426133, 1
O43613, CHEMBL3426132, 1
O43613, CHEMBL3426131, 5
O43613, CHEMBL3426130, 6
O43613, CHEMBL3426129, 7
O43613, CHEMBL3586429, 1
O43613, CHEMBL3586430, 3
O43613, CHEMBL3586431, 4
O43613, CHEMBL3586432, 2
O43613, CHEMBL3586433, 2
O43613, CHEMBL3586434, 2
O43613, CHEMBL3586435, 1
O43613, CHEMBL3586436, 3
O43613, CHEMBL3586437, 1
O43613, CHEMBL3586438, 3
O43613, CHEMBL3586439, 2
O43613, CHEMBL3586440, 4
O43613, CHEMBL3586441, 1
O43613, CHEMBL3586442, 1
O43613, CHEMBL3586412, 4
O43613, CHEMBL3338866, 2
O43613, CHEMBL3585948, 6
O43613, CHEMBL3585947, 5
O43613, CHEMBL3585946, 5
O43613, CHEMBL3585945, 2
O43613, CHEMBL3585944, 4
O43613, CHEMBL3585943, 3
O43613, CHEMBL3585942, 6
O43613, CHEMBL3585941, 5
O43613, CHEMBL3585940, 5
O43613, CHEMBL3585939, 2
O43613, CHEMBL3585938, 4
O43613, CHEMBL3585937, 1
O43613, CHEMBL3585936, 4
O43613, CHEMBL3585935, 1
O43613, CHEMBL3585934, 1
O43613, CHEMBL3585933, 3
O43613, CHEMBL3585949, 5
O43613, CHEMBL3585950, 4
O43613, CHEMBL3585951, 8
O43613, CHEMBL3585952, 8
O43613, CHEMBL3585953, 5
O43613, CHEMBL3545367, 8
O43613, CHEMBL3585954, 6
O43613, CHEMBL3585955, 8
O43613, CHEMBL3585956, 7
O43613, CHEMBL3585957, 9
O43613, CHEMBL3586413, 1
O43613, CHEMBL3586414, 1
O43613, CHEMBL3586415, 1
O43613, CHEMBL3586416, 1
O43613, CHEMBL3586417, 1
O43613, CHEMBL3586418, 2
O43613, CHEMBL3586419, 3
O43613, CHEMBL3586420, 4
O43613, CHEMBL3586421, 3
O43613, CHEMBL3586422, 2
O43613, CHEMBL3586423, 1
O43613, CHEMBL3586424, 1
O43613, CHEMBL3586425, 3
O43613, CHEMBL3586426, 3
O43613, CHEMBL3586427, 2
O43613, CHEMBL3586428, 2
O43613, CHEMBL3597955, 7
O43613, CHEMBL3597954, 6
O43613, CHEMBL3597953, 10
O43613, CHEMBL3597965, 7
O43613, CHEMBL3597966, 7
O43613, CHEMBL3597967, 7
O43613, CHEMBL3597968, 8
O43613, CHEMBL3597969, 7
O43613, CHEMBL3597970, 7
O43613, CHEMBL3597951, 4
O43613, CHEMBL3597971, 3
O43613, CHEMBL3623075, 5
O43613, CHEMBL3634017, 3
O43613, CHEMBL3634014, 2
O43613, CHEMBL3634016, 1
O43613, CHEMBL3634019, 4
O43613, CHEMBL3634020, 4
O43613, CHEMBL3634021, 8
O43613, CHEMBL3634022, 5
O43613, CHEMBL3634013, 7
O43613, CHEMBL3634023, 3
O43613, CHEMBL3634024, 8
O43613, CHEMBL3634025, 6
O43613, CHEMBL3634027, 3
O43613, CHEMBL3634015, 8
O43613, CHEMBL3634018, 4
O43613, CHEMBL3634006, 5
O43613, CHEMBL3634007, 6
O43613, CHEMBL3634026, 3
O43613, CHEMBL3634028, 5
O43613, CHEMBL3634008, 8
O43613, CHEMBL3634009, 4
O43613, CHEMBL3634010, 7
O43613, CHEMBL3634011, 2
O43613, CHEMBL3634012, 3
O43613, CHEMBL3691822, 7
O43613, CHEMBL3649207, 1
O43613, CHEMBL3669037, 6
O43613, CHEMBL3642132, 1
O43613, CHEMBL3652507, 1
O43613, CHEMBL3669459, 2
O43613, CHEMBL3652450, 1
O43613, CHEMBL3652490, 1
O43613, CHEMBL3649120, 3
O43613, CHEMBL3704940, 7
O43613, CHEMBL3649177, 1
O43613, CHEMBL3649191, 1
O43613, CHEMBL3646197, 4
O43613, CHEMBL3652437, 2
O43613, CHEMBL3649032, 2
O43613, CHEMBL3649129, 2
O43613, CHEMBL3669551, 1
O43613, CHEMBL3669030, 8
O43613, CHEMBL3669473, 4
O43613, CHEMBL3691823, 7
O43613, CHEMBL3649033, 2
O43613, CHEMBL3646196, 3
O43613, CHEMBL3649061, 4
O43613, CHEMBL3652461, 3
O43613, CHEMBL3649086, 1
O43613, CHEMBL3669488, 2
O43613, CHEMBL3649183, 1
O43613, CHEMBL3669516, 2
O43613, CHEMBL3704929, 6
O43613, CHEMBL3669443, 4
O43613, CHEMBL3649190, 1
O43613, CHEMBL3426150, 3
O43613, CHEMBL3649128, 3
O43613, CHEMBL3649049, 2
O43613, CHEMBL3669550, 2
O43613, CHEMBL3649119, 2
O43613, CHEMBL3649217, 1
O43613, CHEMBL3649050, 1
O43613, CHEMBL3669010, 5
O43613, CHEMBL3652483, 1
O43613, CHEMBL3669560, 3
O43613, CHEMBL3672935, 1
O43613, CHEMBL3649216, 1
O43613, CHEMBL3649220, 1
O43613, CHEMBL3669460, 1
O43613, CHEMBL3669506, 4
O43613, CHEMBL3649103, 2
O43613, CHEMBL3691812, 6
O43613, CHEMBL3669542, 3
O43613, CHEMBL3669572, 2
O43613, CHEMBL3649096, 1
O43613, CHEMBL3652525, 1
O43613, CHEMBL3649071, 4
O43613, CHEMBL3649044, 1
O43613, CHEMBL3669461, 3
O43613, CHEMBL3691841, 8
O43613, CHEMBL3649231, 2
O43613, CHEMBL3691816, 5
O43613, CHEMBL3649024, 2
O43613, CHEMBL3691819, 8
O43613, CHEMBL3646162, 1
O43613, CHEMBL3669031, 6
O43613, CHEMBL3649112, 3
O43613, CHEMBL3691821, 7
O43613, CHEMBL3672926, 2
O43613, CHEMBL3691831, 3
O43613, CHEMBL3669042, 6
O43613, CHEMBL3669534, 2
O43613, CHEMBL3669493, 3
O43613, CHEMBL3652492, 1
O43613, CHEMBL3669573, 3
O43613, CHEMBL3691835, 7
O43613, CHEMBL3652497, 1
O43613, CHEMBL3652513, 2
O43613, CHEMBL3649072, 5
O43613, CHEMBL3649228, 1
O43613, CHEMBL3642129, 4
O43613, CHEMBL3642146, 2
O43613, CHEMBL3649075, 2
O43613, CHEMBL3704932, 1
O43613, CHEMBL3704967, 7
O43613, CHEMBL3652469, 4
O43613, CHEMBL3652436, 1
O43613, CHEMBL3646203, 1
O43613, CHEMBL3652496, 1
O43613, CHEMBL3649195, 4
O43613, CHEMBL3652476, 1
O43613, CHEMBL3649153, 3
O43613, CHEMBL3649225, 1
O43613, CHEMBL3669554, 3
O43613, CHEMBL3649194, 1
O43613, CHEMBL3669524, 1
O43613, CHEMBL3649025, 3
O43613, CHEMBL3704927, 5
O43613, CHEMBL3669517, 2
O43613, CHEMBL3642122, 2
O43613, CHEMBL3704957, 7
O43613, CHEMBL3652491, 2
O43613, CHEMBL3669468, 3
O43613, CHEMBL3669526, 2
O43613, CHEMBL3642121, 1
O43613, CHEMBL3646204, 1
O43613, CHEMBL3649188, 2
O43613, CHEMBL3691807, 4
O43613, CHEMBL3704941, 7
O43613, CHEMBL3704934, 1
O43613, CHEMBL3642147, 3
O43613, CHEMBL3672936, 6
O43613, CHEMBL3649150, 1
O43613, CHEMBL3649037, 1
O43613, CHEMBL3652512, 2
O43613, CHEMBL3672934, 3
O43613, CHEMBL3649232, 5
O43613, CHEMBL3652467, 6
O43613, CHEMBL3669543, 3
O43613, CHEMBL3652460, 5
O43613, CHEMBL3649089, 3
O43613, CHEMBL3652495, 2
O43613, CHEMBL3704958, 7
O43613, CHEMBL3652445, 5
O43613, CHEMBL3649172, 1
O43613, CHEMBL3646170, 5
O43613, CHEMBL3691814, 8
O43613, CHEMBL3652453, 2
O43613, CHEMBL3704928, 3
O43613, CHEMBL3691840, 7
O43613, CHEMBL3704933, 4
O43613, CHEMBL3642142, 3
O43613, CHEMBL3669489, 2
O43613, CHEMBL3646189, 3
O43613, CHEMBL3649038, 1
O43613, CHEMBL3649144, 3
O43613, CHEMBL3669577, 4
O43613, CHEMBL3704949, 5
O43613, CHEMBL3652504, 3
O43613, CHEMBL3652520, 4
O43613, CHEMBL3691837, 4
O43613, CHEMBL3646163, 1
O43613, CHEMBL3652521, 3
O43613, CHEMBL3646188, 5
O43613, CHEMBL3669505, 2
O43613, CHEMBL3649074, 5
O43613, CHEMBL3646155, 4
O43613, CHEMBL3669525, 2
O43613, CHEMBL3649064, 3
O43613, CHEMBL3691830, 5
O43613, CHEMBL3704968, 5
O43613, CHEMBL3646156, 5
O43613, CHEMBL3649060, 4
O43613, CHEMBL3649176, 1
O43613, CHEMBL3649087, 5
O43613, CHEMBL3704925, 4
O43613, CHEMBL3652505, 3
O43613, CHEMBL3652452, 3
O43613, CHEMBL3649117, 1
O43613, CHEMBL3652526, 1
O43613, CHEMBL3704947, 6
O43613, CHEMBL3669507, 2
O43613, CHEMBL3669474, 3
O43613, CHEMBL3649026, 2
O43613, CHEMBL3669561, 2
O43613, CHEMBL3649229, 1
O43613, CHEMBL3691817, 7
O43613, CHEMBL3669535, 3
O43613, CHEMBL3649182, 1
O43613, CHEMBL3652475, 1
O43613, CHEMBL3649097, 1
O43613, CHEMBL3652468, 3
O43613, CHEMBL3649206, 1
O43613, CHEMBL3704939, 7
O43613, CHEMBL3642133, 1
O43613, CHEMBL3691808, 5
O43613, CHEMBL3669444, 3
O43613, CHEMBL3649118, 1
O43613, CHEMBL3691833, 7
O43613, CHEMBL3649204, 2
O43613, CHEMBL3642127, 1
O43613, CHEMBL3649031, 4
O43613, CHEMBL3669028, 6
O43613, CHEMBL3649066, 1
O43613, CHEMBL3649155, 3
O43613, CHEMBL3646205, 1
O43613, CHEMBL3649226, 1
O43613, CHEMBL3669536, 5
O43613, CHEMBL3649051, 1
O43613, CHEMBL3649028, 4
O43613, CHEMBL3669457, 3
O43613, CHEMBL3652506, 1
O43613, CHEMBL3704942, 6
O43613, CHEMBL3669476, 3
O43613, CHEMBL3669487, 2
O43613, CHEMBL3649027, 1
O43613, CHEMBL3669508, 4
O43613, CHEMBL3669486, 3
O43613, CHEMBL3652519, 1
O43613, CHEMBL3652438, 1
O43613, CHEMBL3669494, 2
O43613, CHEMBL3649196, 4
O43613, CHEMBL3652477, 1
O43613, CHEMBL3672938, 4
O43613, CHEMBL3639645, 1
O43613, CHEMBL3669445, 2
O43613, CHEMBL3691832, 4
O43613, CHEMBL3649218, 1
O43613, CHEMBL3649111, 1
O43613, CHEMBL3652466, 3
O43613, CHEMBL3691811, 7
O43613, CHEMBL3691826, 6
O43613, CHEMBL3669043, 5
